"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Import_Euros"
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",9,34355
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",10,40842
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",11,35776
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",12,34793
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",13,48007
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",14,32195
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",15,40344
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",16,44848
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",17,36155
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",18,40172
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",19,38514
2019,7,"Horta-Guinardó",34,"Can Baró",20,36945
2019,7,"Horta-Guinardó",34,"Can Baró",21,46956
2019,7,"Horta-Guinardó",34,"Can Baró",22,37191
2019,7,"Horta-Guinardó",34,"Can Baró",23,29638
2019,7,"Horta-Guinardó",34,"Can Baró",24,32840
2019,7,"Horta-Guinardó",34,"Can Baró",25,33599
2019,7,"Horta-Guinardó",34,"Can Baró",26,34711
2019,7,"Horta-Guinardó",35,"el Guinardó",27,35649
2019,7,"Horta-Guinardó",35,"el Guinardó",28,37735
2019,7,"Horta-Guinardó",35,"el Guinardó",29,38989
2019,7,"Horta-Guinardó",35,"el Guinardó",30,33240
2019,7,"Horta-Guinardó",35,"el Guinardó",31,33439
2019,7,"Horta-Guinardó",35,"el Guinardó",32,37110
2019,7,"Horta-Guinardó",35,"el Guinardó",33,39623
2019,7,"Horta-Guinardó",35,"el Guinardó",34,43013
2019,7,"Horta-Guinardó",35,"el Guinardó",35,42887
2019,7,"Horta-Guinardó",35,"el Guinardó",36,42078
2019,7,"Horta-Guinardó",35,"el Guinardó",37,38311
2019,7,"Horta-Guinardó",35,"el Guinardó",38,36250
2019,7,"Horta-Guinardó",35,"el Guinardó",39,40621
2019,7,"Horta-Guinardó",35,"el Guinardó",40,34871
2019,7,"Horta-Guinardó",35,"el Guinardó",41,34323
2019,7,"Horta-Guinardó",35,"el Guinardó",42,36087
2019,7,"Horta-Guinardó",35,"el Guinardó",43,37296
2019,7,"Horta-Guinardó",35,"el Guinardó",44,39303
2019,7,"Horta-Guinardó",35,"el Guinardó",45,35841
2019,7,"Horta-Guinardó",35,"el Guinardó",46,35376
2019,7,"Horta-Guinardó",35,"el Guinardó",47,36080
2019,7,"Horta-Guinardó",35,"el Guinardó",48,35935
2019,7,"Horta-Guinardó",35,"el Guinardó",49,37073
2019,7,"Horta-Guinardó",35,"el Guinardó",50,34897
2019,7,"Horta-Guinardó",35,"el Guinardó",51,37750
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues",52,50081
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues",53,42099
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues",54,51710
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues",55,51898
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues",56,41796
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues",57,43858
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues",58,41805
2019,7,"Horta-Guinardó",37,"el Carmel",59,29011
2019,7,"Horta-Guinardó",37,"el Carmel",60,29081
2019,7,"Horta-Guinardó",37,"el Carmel",61,31367
2019,7,"Horta-Guinardó",37,"el Carmel",62,30349
2019,7,"Horta-Guinardó",37,"el Carmel",63,27990
2019,7,"Horta-Guinardó",37,"el Carmel",64,29883
2019,7,"Horta-Guinardó",37,"el Carmel",65,25474
2019,7,"Horta-Guinardó",37,"el Carmel",66,27175
2019,7,"Horta-Guinardó",37,"el Carmel",67,25610
2019,7,"Horta-Guinardó",37,"el Carmel",68,26706
2019,7,"Horta-Guinardó",37,"el Carmel",69,26524
2019,7,"Horta-Guinardó",37,"el Carmel",70,29186
2019,7,"Horta-Guinardó",37,"el Carmel",71,32306
2019,7,"Horta-Guinardó",37,"el Carmel",72,31223
2019,7,"Horta-Guinardó",37,"el Carmel",73,27405
2019,7,"Horta-Guinardó",37,"el Carmel",74,29287
2019,7,"Horta-Guinardó",37,"el Carmel",75,29980
2019,7,"Horta-Guinardó",37,"el Carmel",76,28499
2019,7,"Horta-Guinardó",37,"el Carmel",77,27902
2019,7,"Horta-Guinardó",37,"el Carmel",78,29228
2019,7,"Horta-Guinardó",37,"el Carmel",79,28391
2019,7,"Horta-Guinardó",37,"el Carmel",80,30882
2019,7,"Horta-Guinardó",38,"la Teixonera",81,32719
2019,7,"Horta-Guinardó",38,"la Teixonera",82,30290
2019,7,"Horta-Guinardó",38,"la Teixonera",83,29272
2019,7,"Horta-Guinardó",38,"la Teixonera",84,29342
2019,7,"Horta-Guinardó",38,"la Teixonera",85,32902
2019,7,"Horta-Guinardó",38,"la Teixonera",86,29021
2019,7,"Horta-Guinardó",38,"la Teixonera",87,29127
2019,7,"Horta-Guinardó",38,"la Teixonera",88,32422
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",89,38346
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",90,34632
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",91,33368
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",92,28787
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",93,33349
2019,7,"Horta-Guinardó",40,"Montbau",94,32480
2019,7,"Horta-Guinardó",40,"Montbau",95,36778
2019,7,"Horta-Guinardó",40,"Montbau",96,32260
2019,7,"Horta-Guinardó",40,"Montbau",97,38626
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron",98,49861
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron",99,42850
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron",100,35240
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron",101,36228
2019,7,"Horta-Guinardó",42,"la Clota",102,35571
2019,7,"Horta-Guinardó",43,"Horta",103,35467
2019,7,"Horta-Guinardó",43,"Horta",104,31555
2019,7,"Horta-Guinardó",43,"Horta",105,39339
2019,7,"Horta-Guinardó",43,"Horta",106,38528
2019,7,"Horta-Guinardó",43,"Horta",107,46328
2019,7,"Horta-Guinardó",43,"Horta",108,40569
2019,7,"Horta-Guinardó",43,"Horta",109,30080
2019,7,"Horta-Guinardó",43,"Horta",110,41681
2019,7,"Horta-Guinardó",43,"Horta",111,44772
2019,7,"Horta-Guinardó",43,"Horta",112,40035
2019,7,"Horta-Guinardó",43,"Horta",113,34559
2019,7,"Horta-Guinardó",43,"Horta",114,39773
2019,7,"Horta-Guinardó",43,"Horta",115,45687
2019,7,"Horta-Guinardó",43,"Horta",116,35645
2019,7,"Horta-Guinardó",43,"Horta",117,37292
2019,7,"Horta-Guinardó",43,"Horta",118,38496
2019,7,"Horta-Guinardó",43,"Horta",119,33080
2019,7,"Horta-Guinardó",43,"Horta",120,35163
2019,7,"Horta-Guinardó",43,"Horta",121,31619
2019,7,"Horta-Guinardó",43,"Horta",122,34291
2019,7,"Horta-Guinardó",43,"Horta",123,36647
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1,33492
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",2,37567
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",3,34210
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",4,33182
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",5,36560
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",6,38044
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",7,39153
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",8,36905
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",9,35103
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",10,38414
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",11,42795
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",12,34381
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",13,35956
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",14,33428
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",15,32616
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",16,32551
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",17,36943
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",18,36849
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",19,32513
2019,8,"Nou Barris",45,"Porta",20,32156
2019,8,"Nou Barris",45,"Porta",21,34448
2019,8,"Nou Barris",45,"Porta",22,37777
2019,8,"Nou Barris",45,"Porta",23,30655
2019,8,"Nou Barris",45,"Porta",24,33087
2019,8,"Nou Barris",45,"Porta",25,28877
2019,8,"Nou Barris",45,"Porta",26,35172
2019,8,"Nou Barris",45,"Porta",27,35917
2019,8,"Nou Barris",45,"Porta",28,32174
2019,8,"Nou Barris",45,"Porta",29,27742
2019,8,"Nou Barris",45,"Porta",30,31850
2019,8,"Nou Barris",45,"Porta",31,31436
2019,8,"Nou Barris",45,"Porta",32,35638
2019,8,"Nou Barris",45,"Porta",33,29567
2019,8,"Nou Barris",45,"Porta",34,27416
2019,8,"Nou Barris",45,"Porta",35,28805
2019,8,"Nou Barris",45,"Porta",36,26938
2019,8,"Nou Barris",45,"Porta",37,30712
2019,8,"Nou Barris",46,"el Turó de la Peira",38,29934
2019,8,"Nou Barris",46,"el Turó de la Peira",39,29374
2019,8,"Nou Barris",46,"el Turó de la Peira",40,25769
2019,8,"Nou Barris",46,"el Turó de la Peira",41,25352
2019,8,"Nou Barris",46,"el Turó de la Peira",42,34933
2019,8,"Nou Barris",46,"el Turó de la Peira",43,28154
2019,8,"Nou Barris",46,"el Turó de la Peira",44,26809
2019,8,"Nou Barris",46,"el Turó de la Peira",45,28020
2019,8,"Nou Barris",46,"el Turó de la Peira",46,26721
2019,8,"Nou Barris",46,"el Turó de la Peira",47,25587
2019,8,"Nou Barris",47,"Can Peguera",48,22491
2019,8,"Nou Barris",47,"Can Peguera",49,26591
2019,8,"Nou Barris",48,"la Guineueta",50,41248
2019,8,"Nou Barris",48,"la Guineueta",51,40049
2019,8,"Nou Barris",48,"la Guineueta",52,32566
2019,8,"Nou Barris",48,"la Guineueta",53,39465
2019,8,"Nou Barris",48,"la Guineueta",54,33805
2019,8,"Nou Barris",48,"la Guineueta",55,46085
2019,8,"Nou Barris",48,"la Guineueta",56,31484
2019,8,"Nou Barris",48,"la Guineueta",57,32294
2019,8,"Nou Barris",48,"la Guineueta",58,29242
2019,8,"Nou Barris",48,"la Guineueta",59,31650
2019,8,"Nou Barris",49,"Canyelles",60,35542
2019,8,"Nou Barris",49,"Canyelles",61,30373
2019,8,"Nou Barris",49,"Canyelles",62,35914
2019,8,"Nou Barris",49,"Canyelles",63,39156
2019,8,"Nou Barris",49,"Canyelles",64,32300
2019,8,"Nou Barris",50,"les Roquetes",65,26738
2019,8,"Nou Barris",50,"les Roquetes",66,25185
2019,8,"Nou Barris",50,"les Roquetes",67,30002
2019,8,"Nou Barris",50,"les Roquetes",68,27182
2019,8,"Nou Barris",50,"les Roquetes",69,27163
2019,8,"Nou Barris",50,"les Roquetes",70,25223
2019,8,"Nou Barris",50,"les Roquetes",71,27306
2019,8,"Nou Barris",50,"les Roquetes",72,30383
2019,8,"Nou Barris",50,"les Roquetes",73,23171
2019,8,"Nou Barris",50,"les Roquetes",74,25814
2019,8,"Nou Barris",51,"Verdun",75,27181
2019,8,"Nou Barris",51,"Verdun",76,28100
2019,8,"Nou Barris",51,"Verdun",77,25397
2019,8,"Nou Barris",51,"Verdun",78,23908
2019,8,"Nou Barris",51,"Verdun",79,25359
2019,8,"Nou Barris",51,"Verdun",80,28256
2019,8,"Nou Barris",51,"Verdun",81,26211
2019,8,"Nou Barris",51,"Verdun",82,26290
2019,8,"Nou Barris",52,"la Prosperitat",83,28738
2019,8,"Nou Barris",52,"la Prosperitat",84,29452
2019,8,"Nou Barris",52,"la Prosperitat",85,28231
2019,8,"Nou Barris",52,"la Prosperitat",86,29959
2019,8,"Nou Barris",52,"la Prosperitat",87,28940
2019,8,"Nou Barris",52,"la Prosperitat",88,27913
2019,8,"Nou Barris",52,"la Prosperitat",89,28483
2019,8,"Nou Barris",52,"la Prosperitat",90,30661
2019,8,"Nou Barris",52,"la Prosperitat",91,30853
2019,8,"Nou Barris",52,"la Prosperitat",92,32021
2019,8,"Nou Barris",52,"la Prosperitat",93,28431
2019,8,"Nou Barris",52,"la Prosperitat",94,29862
2019,8,"Nou Barris",52,"la Prosperitat",95,36218
2019,8,"Nou Barris",52,"la Prosperitat",96,31339
2019,8,"Nou Barris",52,"la Prosperitat",97,29204
2019,8,"Nou Barris",52,"la Prosperitat",98,28476
2019,8,"Nou Barris",52,"la Prosperitat",99,29891
2019,8,"Nou Barris",52,"la Prosperitat",100,28210
2019,8,"Nou Barris",52,"la Prosperitat",101,30372
2019,8,"Nou Barris",52,"la Prosperitat",102,24899
2019,8,"Nou Barris",53,"la Trinitat Nova",103,22067
2019,8,"Nou Barris",53,"la Trinitat Nova",104,24648
2019,8,"Nou Barris",53,"la Trinitat Nova",105,26059
2019,8,"Nou Barris",53,"la Trinitat Nova",106,27330
2019,8,"Nou Barris",53,"la Trinitat Nova",107,25314
2019,8,"Nou Barris",54,"Torre Baró",108,26849
2019,8,"Nou Barris",54,"Torre Baró",109,28146
2019,8,"Nou Barris",55,"Ciutat Meridiana",110,21610
2019,8,"Nou Barris",55,"Ciutat Meridiana",111,25266
2019,8,"Nou Barris",55,"Ciutat Meridiana",112,25732
2019,8,"Nou Barris",55,"Ciutat Meridiana",113,24992
2019,8,"Nou Barris",55,"Ciutat Meridiana",114,27346
2019,8,"Nou Barris",55,"Ciutat Meridiana",115,25456
2019,8,"Nou Barris",56,"Vallbona",116,26316
2019,8,"Nou Barris",48,"la Guineueta",215,37223
2019,9,"Sant Andreu",57,"la Trinitat Vella",1,24785
2019,9,"Sant Andreu",57,"la Trinitat Vella",2,24839
2019,9,"Sant Andreu",57,"la Trinitat Vella",3,25503
2019,9,"Sant Andreu",57,"la Trinitat Vella",4,27518
2019,9,"Sant Andreu",57,"la Trinitat Vella",5,34072
2019,9,"Sant Andreu",58,"Baró de Viver",6,25734
2019,9,"Sant Andreu",58,"Baró de Viver",7,23466
2019,9,"Sant Andreu",59,"el Bon Pastor",8,49808
2019,9,"Sant Andreu",59,"el Bon Pastor",9,36910
2019,9,"Sant Andreu",59,"el Bon Pastor",10,30189
2019,9,"Sant Andreu",59,"el Bon Pastor",11,27791
2019,9,"Sant Andreu",59,"el Bon Pastor",13,25258
2019,9,"Sant Andreu",59,"el Bon Pastor",14,27653
2019,9,"Sant Andreu",59,"el Bon Pastor",15,27839
2019,9,"Sant Andreu",60,"Sant Andreu",16,39425
2019,9,"Sant Andreu",60,"Sant Andreu",17,39924
2019,9,"Sant Andreu",60,"Sant Andreu",18,36354
2019,9,"Sant Andreu",60,"Sant Andreu",19,44884
2019,9,"Sant Andreu",60,"Sant Andreu",20,38626
2019,9,"Sant Andreu",60,"Sant Andreu",21,41391
2019,9,"Sant Andreu",60,"Sant Andreu",22,41265
2019,9,"Sant Andreu",60,"Sant Andreu",23,43810
2019,9,"Sant Andreu",60,"Sant Andreu",24,38458
2019,9,"Sant Andreu",60,"Sant Andreu",25,38354
2019,9,"Sant Andreu",60,"Sant Andreu",26,42081
2019,9,"Sant Andreu",60,"Sant Andreu",27,41316
2019,9,"Sant Andreu",60,"Sant Andreu",28,50717
2019,9,"Sant Andreu",60,"Sant Andreu",29,37087
2019,9,"Sant Andreu",60,"Sant Andreu",30,42251
2019,9,"Sant Andreu",60,"Sant Andreu",31,43225
2019,9,"Sant Andreu",60,"Sant Andreu",32,32709
2019,9,"Sant Andreu",60,"Sant Andreu",33,32909
2019,9,"Sant Andreu",60,"Sant Andreu",34,31672
2019,9,"Sant Andreu",60,"Sant Andreu",35,36980
2019,9,"Sant Andreu",60,"Sant Andreu",36,38562
2019,9,"Sant Andreu",60,"Sant Andreu",37,33742
2019,9,"Sant Andreu",60,"Sant Andreu",38,41925
2019,9,"Sant Andreu",60,"Sant Andreu",39,36523
2019,9,"Sant Andreu",60,"Sant Andreu",40,39892
2019,9,"Sant Andreu",60,"Sant Andreu",41,35547
2019,9,"Sant Andreu",60,"Sant Andreu",42,38910
2019,9,"Sant Andreu",60,"Sant Andreu",43,34936
2019,9,"Sant Andreu",60,"Sant Andreu",44,37255
2019,9,"Sant Andreu",60,"Sant Andreu",45,37976
2019,9,"Sant Andreu",60,"Sant Andreu",46,38938
2019,9,"Sant Andreu",60,"Sant Andreu",47,39225
2019,9,"Sant Andreu",60,"Sant Andreu",48,36934
2019,9,"Sant Andreu",60,"Sant Andreu",49,38565
2019,9,"Sant Andreu",60,"Sant Andreu",50,39363
2019,9,"Sant Andreu",60,"Sant Andreu",51,38479
2019,9,"Sant Andreu",60,"Sant Andreu",52,39320
2019,9,"Sant Andreu",60,"Sant Andreu",53,40925
2019,9,"Sant Andreu",60,"Sant Andreu",54,40980
2019,9,"Sant Andreu",61,"la Sagrera",55,37911
2019,9,"Sant Andreu",61,"la Sagrera",56,39395
2019,9,"Sant Andreu",61,"la Sagrera",57,35820
2019,9,"Sant Andreu",61,"la Sagrera",58,40490
2019,9,"Sant Andreu",61,"la Sagrera",59,35828
2019,9,"Sant Andreu",61,"la Sagrera",60,36191
2019,9,"Sant Andreu",61,"la Sagrera",61,42440
2019,9,"Sant Andreu",61,"la Sagrera",62,32049
2019,9,"Sant Andreu",61,"la Sagrera",63,41302
2019,9,"Sant Andreu",61,"la Sagrera",64,42946
2019,9,"Sant Andreu",61,"la Sagrera",65,37894
2019,9,"Sant Andreu",61,"la Sagrera",66,39636
2019,9,"Sant Andreu",61,"la Sagrera",67,34994
2019,9,"Sant Andreu",61,"la Sagrera",68,39744
2019,9,"Sant Andreu",61,"la Sagrera",69,35795
2019,9,"Sant Andreu",61,"la Sagrera",70,26966
2019,9,"Sant Andreu",61,"la Sagrera",71,35719
2019,9,"Sant Andreu",61,"la Sagrera",72,29292
2019,9,"Sant Andreu",61,"la Sagrera",73,37999
2019,9,"Sant Andreu",62,"el Congrés i els Indians",74,35107
2019,9,"Sant Andreu",62,"el Congrés i els Indians",75,37580
2019,9,"Sant Andreu",62,"el Congrés i els Indians",76,33296
2019,9,"Sant Andreu",62,"el Congrés i els Indians",77,34085
2019,9,"Sant Andreu",62,"el Congrés i els Indians",78,36736
2019,9,"Sant Andreu",62,"el Congrés i els Indians",79,38217
2019,9,"Sant Andreu",62,"el Congrés i els Indians",80,40754
2019,9,"Sant Andreu",62,"el Congrés i els Indians",81,37509
2019,9,"Sant Andreu",62,"el Congrés i els Indians",82,36405
2019,9,"Sant Andreu",63,"Navas",83,36720
2019,9,"Sant Andreu",63,"Navas",84,41424
2019,9,"Sant Andreu",63,"Navas",85,38397
2019,9,"Sant Andreu",63,"Navas",86,37489
2019,9,"Sant Andreu",63,"Navas",87,41397
2019,9,"Sant Andreu",63,"Navas",88,33334
2019,9,"Sant Andreu",63,"Navas",89,33892
2019,9,"Sant Andreu",63,"Navas",90,36014
2019,9,"Sant Andreu",63,"Navas",91,39655
2019,9,"Sant Andreu",63,"Navas",92,37040
2019,9,"Sant Andreu",63,"Navas",93,36743
2019,9,"Sant Andreu",63,"Navas",94,36346
2019,9,"Sant Andreu",63,"Navas",95,36786
2019,9,"Sant Andreu",61,"la Sagrera",156,37996
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,32429
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,33579
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,36499
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,36376
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,39905
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,39451
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",7,46531
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,34807
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,35689
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",10,33992
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",11,40415
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",12,40767
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",13,35598
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",14,35787
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",15,36985
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",16,40829
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",17,37560
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",18,35296
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",19,36413
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",20,33161
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",21,35139
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",22,36072
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",23,35677
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",24,38772
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",25,35924
2019,10,"Sant Martí",65,"el Clot",26,41204
2019,10,"Sant Martí",65,"el Clot",27,37719
2019,10,"Sant Martí",65,"el Clot",28,39206
2019,10,"Sant Martí",65,"el Clot",29,36584
2019,10,"Sant Martí",65,"el Clot",30,37294
2019,10,"Sant Martí",65,"el Clot",31,35788
2019,10,"Sant Martí",65,"el Clot",32,41161
2019,10,"Sant Martí",65,"el Clot",33,41464
2019,10,"Sant Martí",65,"el Clot",34,36396
2019,10,"Sant Martí",65,"el Clot",35,45002
2019,10,"Sant Martí",65,"el Clot",36,48192
2019,10,"Sant Martí",65,"el Clot",37,31486
2019,10,"Sant Martí",65,"el Clot",38,38092
2019,10,"Sant Martí",65,"el Clot",39,36064
2019,10,"Sant Martí",65,"el Clot",40,36913
2019,10,"Sant Martí",65,"el Clot",41,36555
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",42,32322
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",43,34169
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",44,37275
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",45,45470
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",46,39676
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",47,42609
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",48,40861
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",49,40899
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",50,42809
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",51,44576
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",52,60641
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",53,74171
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",54,62112
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",55,69221
2019,10,"Sant Martí",68,"el Poblenou",56,34761
2019,10,"Sant Martí",68,"el Poblenou",57,33537
2019,10,"Sant Martí",68,"el Poblenou",58,32118
2019,10,"Sant Martí",68,"el Poblenou",59,41196
2019,10,"Sant Martí",68,"el Poblenou",60,35247
2019,10,"Sant Martí",68,"el Poblenou",61,44332
2019,10,"Sant Martí",68,"el Poblenou",62,44706
2019,10,"Sant Martí",68,"el Poblenou",63,43618
2019,10,"Sant Martí",68,"el Poblenou",64,42355
2019,10,"Sant Martí",68,"el Poblenou",65,43721
2019,10,"Sant Martí",68,"el Poblenou",66,44661
2019,10,"Sant Martí",68,"el Poblenou",67,59237
2019,10,"Sant Martí",68,"el Poblenou",68,49972
2019,10,"Sant Martí",68,"el Poblenou",69,46738
2019,10,"Sant Martí",68,"el Poblenou",70,37465
2019,10,"Sant Martí",68,"el Poblenou",71,47409
2019,10,"Sant Martí",68,"el Poblenou",72,38973
2019,10,"Sant Martí",68,"el Poblenou",73,34834
2019,10,"Sant Martí",68,"el Poblenou",74,35820
2019,10,"Sant Martí",68,"el Poblenou",75,37544
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",76,39309
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",77,56329
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",78,54144
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",79,46660
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",80,72237
2019,10,"Sant Martí",70,"el Besòs i el Maresme",81,30670
2019,10,"Sant Martí",70,"el Besòs i el Maresme",82,22979
2019,10,"Sant Martí",70,"el Besòs i el Maresme",83,22191
2019,10,"Sant Martí",70,"el Besòs i el Maresme",84,24955
2019,10,"Sant Martí",70,"el Besòs i el Maresme",85,23714
2019,10,"Sant Martí",70,"el Besòs i el Maresme",86,25983
2019,10,"Sant Martí",70,"el Besòs i el Maresme",87,24954
2019,10,"Sant Martí",70,"el Besòs i el Maresme",88,34090
2019,10,"Sant Martí",70,"el Besòs i el Maresme",89,25245
2019,10,"Sant Martí",70,"el Besòs i el Maresme",90,30165
2019,10,"Sant Martí",70,"el Besòs i el Maresme",91,31189
2019,10,"Sant Martí",70,"el Besòs i el Maresme",92,37325
2019,10,"Sant Martí",70,"el Besòs i el Maresme",93,38535
2019,10,"Sant Martí",71,"Provençals del Poblenou",94,41780
2019,10,"Sant Martí",71,"Provençals del Poblenou",95,32099
2019,10,"Sant Martí",71,"Provençals del Poblenou",96,44990
2019,10,"Sant Martí",71,"Provençals del Poblenou",97,44098
2019,10,"Sant Martí",71,"Provençals del Poblenou",98,43525
2019,10,"Sant Martí",71,"Provençals del Poblenou",99,32403
2019,10,"Sant Martí",71,"Provençals del Poblenou",100,33958
2019,10,"Sant Martí",71,"Provençals del Poblenou",101,35953
2019,10,"Sant Martí",71,"Provençals del Poblenou",102,33005
2019,10,"Sant Martí",71,"Provençals del Poblenou",103,36713
2019,10,"Sant Martí",71,"Provençals del Poblenou",104,43350
2019,10,"Sant Martí",72,"Sant Martí de Provençals",105,39085
2019,10,"Sant Martí",72,"Sant Martí de Provençals",106,35426
2019,10,"Sant Martí",72,"Sant Martí de Provençals",107,47136
2019,10,"Sant Martí",72,"Sant Martí de Provençals",108,32366
2019,10,"Sant Martí",72,"Sant Martí de Provençals",109,32047
2019,10,"Sant Martí",72,"Sant Martí de Provençals",110,31051
2019,10,"Sant Martí",72,"Sant Martí de Provençals",111,34691
2019,10,"Sant Martí",72,"Sant Martí de Provençals",112,43747
2019,10,"Sant Martí",72,"Sant Martí de Provençals",113,34488
2019,10,"Sant Martí",72,"Sant Martí de Provençals",114,30541
2019,10,"Sant Martí",72,"Sant Martí de Provençals",115,31932
2019,10,"Sant Martí",72,"Sant Martí de Provençals",116,29034
2019,10,"Sant Martí",72,"Sant Martí de Provençals",117,32752
2019,10,"Sant Martí",72,"Sant Martí de Provençals",118,44307
2019,10,"Sant Martí",72,"Sant Martí de Provençals",119,28985
2019,10,"Sant Martí",72,"Sant Martí de Provençals",120,31623
2019,10,"Sant Martí",72,"Sant Martí de Provençals",121,32426
2019,10,"Sant Martí",72,"Sant Martí de Provençals",122,42511
2019,10,"Sant Martí",73,"la Verneda i la Pau",123,34574
2019,10,"Sant Martí",73,"la Verneda i la Pau",124,39101
